"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"LOC105370792",0.251830950426624,6.52702697898079,1.05150466585751,0.301564947718985,0.927671701819067,-4.82246100832888,"NOT"
"GLIDR",0.225758985692186,9.57672374971903,1.04961115631351,0.302420539718558,0.927671701819067,-4.82386149517803,"NOT"
"LOC105371672",-0.478098168142646,3.02390242447763,-1.04908003279263,0.30266083524912,0.927671701819067,-4.82425391629371,"NOT"
"LOC100507384",-0.380073890930571,2.37790275527377,-1.04485923141971,0.304575193430118,0.927671701819067,-4.82736605298063,"NOT"
"STXBP5-AS1",0.621917267926293,4.73778005090649,1.03886522433713,0.307308292294116,0.927671701819067,-4.83176605677301,"NOT"
"AFAP1-AS1",-0.617554579251595,6.03679719073398,-1.03617828144043,0.308538989238913,0.927671701819067,-4.83373098672397,"NOT"
"RIPK2-DT",-0.19352897308385,7.57492789961695,-1.03414378967129,0.309473121880257,0.927671701819067,-4.83521570888529,"NOT"
"RAB9B",0.446807711698583,5.74688532933202,1.03201507079148,0.310452620156438,0.927671701819067,-4.83676635420401,"NOT"
"LOC100505716",-0.404333114003115,4.51450965543592,-1.02889194315419,0.311893571365099,0.927671701819067,-4.83903610481395,"NOT"
"LINC00525",-0.323692843446686,5.56740134491328,-1.02597025024912,0.313245775049278,0.927671701819067,-4.84115379101786,"NOT"
"STAM-DT",-0.42705483267712,5.33771987259221,-1.02526769867801,0.313571530873129,0.927671701819067,-4.8416621927471,"NOT"
"LOC339803",-0.263090851489383,7.68679341318845,-1.01796749481781,0.316970326955545,0.927671701819067,-4.8469262002571,"NOT"
"LINC02530",-0.372883787457245,3.08452083906104,-1.01418866408429,0.318739602805344,0.927671701819067,-4.84963754933434,"NOT"
"UBL7-DT",0.220745952494248,7.75780695113669,1.01322546997743,0.319191662647436,0.927671701819067,-4.85032717877445,"NOT"
"LINC02085",-0.363281113026479,5.53807382920026,-1.01282519750216,0.319379653883605,0.927671701819067,-4.8506135906079,"NOT"
"TMEM51-AS1",0.505747771985947,5.61259997930672,1.01212197248985,0.319710113701442,0.927671701819067,-4.85111652750012,"NOT"
"FHAD1-AS1",-0.566695937450128,2.89594004851284,-1.01057437731137,0.320438188357107,0.927671701819067,-4.85222222274581,"NOT"
"HSPA2-AS1",-0.510302786933702,4.60393635267923,-1.00377506457913,0.323650456602034,0.927671701819067,-4.85706173990863,"NOT"
"EVA1A-AS",0.401349164128719,5.27303954638639,1.00362858629257,0.323719900787932,0.927671701819067,-4.85716566942345,"NOT"
"MIR1-1HG",-0.347903821498705,6.36459409706672,-0.996452431648911,0.32713455993821,0.927671701819067,-4.86224030828819,"NOT"
"LINC01270",-0.429799113640279,4.19515661544191,-0.993076350981176,0.328749491641513,0.927671701819067,-4.86461617884426,"NOT"
"LOC100130268",-0.495476166220372,4.24107205864202,-0.993019310941178,0.328776823074381,0.927671701819067,-4.86465625652755,"NOT"
"LINC01588",-0.271800874054372,6.77413501700673,-0.990315351820051,0.33007423523916,0.927671701819067,-4.86655370145801,"NOT"
"LINC00161",0.378236547620345,4.41376094672905,0.988819089931218,0.330793666849629,0.927671701819067,-4.86760163232133,"NOT"
"IGF2BP2-AS1",0.41348175857303,5.00502355873796,0.987953002953254,0.331210585282979,0.927671701819067,-4.86820754616526,"NOT"
"LINC00917",0.487208768943268,3.7490125368926,0.978973872366145,0.335554023275973,0.927671701819067,-4.87446062288088,"NOT"
"MAGI2-AS2",0.479248157028155,2.64795285023548,0.976287820351258,0.336860797744552,0.927671701819067,-4.8763210030193,"NOT"
"LINC01257",0.294174439903789,1.22974662960473,0.970064574886053,0.339901635254401,0.927671701819067,-4.88061321195291,"NOT"
"GUSBP11",-0.267385211655101,11.111043609713,-0.968439598471273,0.340698677946523,0.927671701819067,-4.88172981024553,"NOT"
"ZBTB20-AS1",-0.378115394517101,5.39288700722295,-0.963798676498889,0.342981952797105,0.927671701819067,-4.88490931769579,"NOT"
"NDUFV1-DT",-0.22977676773168,7.30221018152499,-0.956865201872012,0.346412248114132,0.927671701819067,-4.88963323997422,"NOT"
"BARX1-DT",-0.401839710465157,3.78715482531984,-0.955810483148997,0.346936070492545,0.927671701819067,-4.89034908646413,"NOT"
"MAN1B1-DT",0.176802695910544,8.96762024546431,0.954520951586816,0.347577231755998,0.927671701819067,-4.89122331293152,"NOT"
"TRIM52-AS1",0.368691900328727,7.34861522222003,0.953392229204237,0.348139087929978,0.927671701819067,-4.89198762655696,"NOT"
"LOC101927131",0.440278648876296,3.96884698418841,0.951597191540194,0.349033872719782,0.927671701819067,-4.89320141618107,"NOT"
"BOLA3-DT",-0.601872949037523,4.04634097919165,-0.950429625845038,0.349616700889856,0.927671701819067,-4.89398978112367,"NOT"
"LHFPL3-AS1",-0.225242144005935,5.17966274263997,-0.949284433651831,0.350188991238603,0.927671701819067,-4.89476217093037,"NOT"
"EBLN3P",-0.149906226548419,11.4185926763151,-0.945840658384041,0.351913722035817,0.927671701819067,-4.89707968793133,"NOT"
"LINC00540",-0.435608395325522,6.12922633603006,-0.938417886448771,0.355650436868754,0.927671701819067,-4.90204842764427,"NOT"
"LINC02777",-0.45795506877967,4.78613186753334,-0.934449171178969,0.357659096046443,0.927671701819067,-4.90469019355755,"NOT"
"FAM27E3",-0.248852532432103,7.56102574870745,-0.933166640218107,0.358309817169778,0.927671701819067,-4.90554169153483,"NOT"
"MGC32805",0.360051678709398,5.56793358764876,0.927368316948468,0.36126149337814,0.927671701819067,-4.90937779472031,"NOT"
"LINC00173",0.295802202257056,8.26553784007562,0.927075559570211,0.361410947590312,0.927671701819067,-4.90957089204567,"NOT"
"ZNF687-AS1",-0.337056461891455,6.38524870385321,-0.92653937317565,0.361684779300134,0.927671701819067,-4.90992440409858,"NOT"
"HCG11",-0.246823584809138,7.69732390428937,-0.923043044673136,0.363473714677309,0.927671701819067,-4.91222491229788,"NOT"
"LINC01405",0.518647984898652,5.2213285370043,0.919125610663693,0.365485016171174,0.927671701819067,-4.91479291466007,"NOT"
"MIR7515HG",0.381148949959225,4.58883580051456,0.918343014916853,0.365887692972507,0.927671701819067,-4.9153047164023,"NOT"
"LINC02171",-0.295358072420027,4.08792451836828,-0.918255586214595,0.365932696606425,0.927671701819067,-4.91536186787214,"NOT"
"DSCR4",0.342358596780376,3.51581835265325,0.913479495677484,0.368396690720111,0.927671701819067,-4.91847628451821,"NOT"
"LINC01647",-0.37495371232491,4.31791707354622,-0.913387248450696,0.368444387889246,0.927671701819067,-4.91853628906187,"NOT"
"LINC00905",-0.383000829981708,5.06982383045239,-0.912776394491777,0.368760336807797,0.927671701819067,-4.91893349241631,"NOT"
"LINC01003",-0.231751673084323,9.47512922974645,-0.912244927993377,0.369035368689261,0.927671701819067,-4.91927887381543,"NOT"
"SIX3-AS1",-0.337479468830529,4.88985360459622,-0.905857423861477,0.372351367279947,0.927671701819067,-4.92341525938519,"NOT"
"IRAG1-AS1",-0.277181733420464,6.82105497176555,-0.904639765407835,0.372985697738937,0.927671701819067,-4.92420071680406,"NOT"
"DIO3OS",0.549617113448594,5.97223658880366,0.903120388377886,0.373778192634655,0.927671701819067,-4.92517942105708,"NOT"
"NEBL-AS1",-0.50364819141026,3.90815387987997,-0.899046944605303,0.375908269868155,0.927671701819067,-4.92779576772376,"NOT"
"LINC01585",-0.313267697959768,3.95453686219967,-0.89508663259601,0.37798672852404,0.927671701819067,-4.93032889092503,"NOT"
"SMAD5-AS1",0.298105880329744,7.02906580753838,0.889523061774105,0.38091916110551,0.927671701819067,-4.93386989703826,"NOT"
"LOC283683",-0.283790442732641,6.32393013168535,-0.887670004895499,0.381899118317608,0.927671701819067,-4.93504472851377,"NOT"
"LOC102724701",0.313359953900909,9.30888822165004,0.887547543885084,0.381963936947339,0.927671701819067,-4.93512228785986,"NOT"
"CARD8-AS1",-0.228310281375048,8.54814893302905,-0.880598133234895,0.385653881514376,0.927671701819067,-4.93950725701535,"NOT"
"LINC01089",-0.172629750398379,8.17514587302627,-0.879486012881051,0.38624650545258,0.927671701819067,-4.94020600033857,"NOT"
"MYLK-AS1",-0.443831946430253,4.43150486617289,-0.878828368756529,0.386597224137945,0.927671701819067,-4.94061880896689,"NOT"
"LINC01566",0.149640715769115,6.82312286148254,0.873042734878298,0.389691477972424,0.927671701819067,-4.94423806247261,"NOT"
"MIR31HG",-0.42809576425387,8.52671446957488,-0.871147992727991,0.390708251506393,0.927671701819067,-4.94541847694212,"NOT"
"DBH-AS1",-0.211804970465399,6.18574694699486,-0.870513061143742,0.391049352959229,0.927671701819067,-4.94581349948235,"NOT"
"ITGB2-AS1",0.215880504382156,7.57256868626091,0.870076778333784,0.391283845408789,0.927671701819067,-4.94608477658378,"NOT"
"APOA1-AS",-0.371299607504906,4.42364319978352,-0.863774418121153,0.394681233635427,0.927671701819067,-4.94998933525485,"NOT"
"LINC00665",-0.248304702701688,7.16319292000439,-0.855463696523412,0.399189846762895,0.927671701819067,-4.95509750631888,"NOT"
"DSCR8",-0.566286557447762,4.65491442200197,-0.854437526306068,0.399748802302675,0.927671701819067,-4.95572502960937,"NOT"
"LINC01315",0.347507890973541,7.72935827681593,0.854283967807227,0.399832488264978,0.927671701819067,-4.9558188729084,"NOT"
"TLX1NB",-0.27590340592072,6.12669950486639,-0.851388897423977,0.401412309715702,0.927671701819067,-4.9575851597217,"NOT"
"DSCR10",-0.307957743133533,5.985855971825,-0.850378138869129,0.401964800946491,0.927671701819067,-4.95820050043051,"NOT"
"PTPRG-AS1",0.560834712893429,3.90403684945396,0.848753923153031,0.402853618464067,0.927671701819067,-4.9591878717625,"NOT"
"LOC105373085",0.381014331304419,3.13847680226808,0.848590604596826,0.402943059552382,0.927671701819067,-4.95928705616437,"NOT"
"LINC01227",0.319300042486166,2.70604368709128,0.848104972481437,0.403209088943155,0.927671701819067,-4.95958187782271,"NOT"
"LINC00221",0.493139773132835,4.28220855353947,0.845168800622784,0.404819880133941,0.927671701819067,-4.9613610192845,"NOT"
"JPX",0.178636977797334,9.67043399458832,0.845122951530478,0.404845065104978,0.927671701819067,-4.9613887551094,"NOT"
"C21orf91-OT1",-0.271306107042784,5.7803654605258,-0.844327040470016,0.405282417143929,0.927671701819067,-4.96187000622447,"NOT"
"LOC105374989",0.430559759726908,2.76125633272677,0.838833326510915,0.40830929646778,0.927671701819067,-4.96518018684266,"NOT"
"KANSL1-AS1",0.199013425324269,7.77052721982206,0.838439711909278,0.408526709145787,0.927671701819067,-4.9654165757294,"NOT"
"GCC2-AS1",0.469506320379705,4.97672380822997,0.836678840827337,0.409500211873476,0.927671701819067,-4.96647280622779,"NOT"
"TRG-AS1",0.286386881843755,6.38295035334387,0.836055076656562,0.409845409451932,0.927671701819067,-4.9668464604931,"NOT"
"MAP4K3-DT",0.186851391213734,6.38209315361787,0.834226845145532,0.410858219327818,0.927671701819067,-4.96794011880344,"NOT"
"EGOT",0.514554991967041,5.67238248056964,0.833673077871399,0.411165305344665,0.927671701819067,-4.96827094118387,"NOT"
"LINC01644",0.45488496285541,5.02284626023796,0.832363832151535,0.4118919038578,0.927671701819067,-4.96905226706828,"NOT"
"LINC01913",-0.25451173208388,2.40536836407264,-0.83131057059359,0.412477018501062,0.927671701819067,-4.96967998930977,"NOT"
"HECW2-AS1",-0.578836159174152,3.91555704430248,-0.830946639726883,0.412679312092966,0.927671701819067,-4.9698967107862,"NOT"
"LOC105373958",0.1647427542904,3.4481499385319,0.829699315091897,0.413373115398913,0.927671701819067,-4.97063881728318,"NOT"
"LINC02728",-0.24892893351304,5.42991121713424,-0.825071049636871,0.415953850944081,0.927671701819067,-4.97338327172804,"NOT"
"LINC01361",-0.309069021698602,4.72145664310535,-0.81816547235993,0.419822969227559,0.927671701819067,-4.97745123120443,"NOT"
"LOC100505549",0.15127999640915,7.73628762829957,0.813178103970997,0.422631122799859,0.927671701819067,-4.98036915823831,"NOT"
"AA06",-0.318320788568398,5.61844444891106,-0.812942811108808,0.422763890417536,0.927671701819067,-4.98050640379037,"NOT"
"LINC00488",0.401395473549223,2.78005561540142,0.812650255498625,0.422929005241865,0.927671701819067,-4.98067699825429,"NOT"
"LOC284788",0.392476756538338,3.18299525976458,0.808891995785543,0.425053650791873,0.927671701819067,-4.98286335372755,"NOT"
"LOC283045",0.191257761921335,7.66520048368302,0.807299182406383,0.425956085830717,0.927671701819067,-4.98378708128962,"NOT"
"TNRC6B-DT",0.293381533107457,5.50898426048564,0.804512098568492,0.427537980129017,0.927671701819067,-4.9853992711317,"NOT"
"ATP2A1-AS1",-0.278688048590704,6.62544741883849,-0.803983588900914,0.427838357216951,0.927671701819067,-4.9857043937844,"NOT"
"LINC01191",-0.304244836540398,3.60178169725514,-0.800208021677613,0.429987946524073,0.927671701819067,-4.98787861771609,"NOT"
"LINC02361",-0.311449151611944,3.55266249643391,-0.799259103404431,0.430529241019216,0.927671701819067,-4.98842354728064,"NOT"
"LINC00967",-0.287835783288652,2.15378067890048,-0.799014210568019,0.430669003502403,0.927671701819067,-4.98856408118852,"NOT"
"PAXBP1-AS1",0.252048661788099,5.56580547046041,0.79677696454985,0.431947100484694,0.927671701819067,-4.9898460593652,"NOT"
"PDXDC2P-NPIPB14P",-0.205822664507672,9.71473769817992,-0.791886630480266,0.434748890797844,0.927671701819067,-4.99263646119576,"NOT"
"LINC00174",-0.260377642043805,3.47011290040949,-0.791122070450923,0.435187921089769,0.927671701819067,-4.99307124632055,"NOT"
"LOC100506725",0.417970180801001,4.75236592227815,0.790318729217785,0.435649510298034,0.927671701819067,-4.99352765706214,"NOT"
"MACROD2-AS1",0.395867874935393,4.02061238928288,0.788511209116852,0.436689172411444,0.927671701819067,-4.99455297772596,"NOT"
"AGAP11",-0.361250261626672,4.84594662992195,-0.787498086189489,0.437272564293569,0.927671701819067,-4.9951267024135,"NOT"
"DAAM2-AS1",0.286927979161425,4.96932196055917,0.783757489382014,0.439430614411924,0.928670544624624,-4.99723892597706,"NOT"
"MIR99AHG",0.317329022512586,7.34612772519035,0.78171832144422,0.440609768233174,0.928670544624624,-4.99838638158024,"NOT"
"LINC00463",0.247382270984336,5.9089669753158,0.77960390973737,0.441834444138588,0.928670544624624,-4.99957318572995,"NOT"
"LINC02008",-0.318088884452269,3.01247630234379,-0.774937326514508,0.444544589041718,0.929013418881576,-5.00218171944598,"NOT"
"LOC101927513",-0.191969006289299,6.5782622597497,-0.774625646219901,0.444725953825835,0.929013418881576,-5.00235541383098,"NOT"
"LINC01234",-0.639846591813427,5.46453926808254,-0.770676170278348,0.44702797044525,0.930966507257539,-5.00455065024448,"NOT"
"LINC02487",0.584058374944176,9.07568961010216,0.762611551476809,0.451750640115692,0.931114878475948,-5.00900011690953,"NOT"
"SOX21-AS1",0.200330301834439,7.93091486906543,0.760841543366859,0.45279112057852,0.931114878475948,-5.00997072754984,"NOT"
"MRGPRG-AS1",-0.294410540572837,6.45412802868388,-0.759613959372797,0.453513577852562,0.931114878475948,-5.01064263295178,"NOT"
"LINC01282",-0.372617879510472,4.31967697845222,-0.758714525858669,0.454043345997334,0.931114878475948,-5.01113427397047,"NOT"
"LOC728196",-0.341038021392455,5.07944098856361,-0.758225610006358,0.454331472288727,0.931114878475948,-5.01140128886804,"NOT"
"LOC642361",-0.106979959574856,10.0930691503162,-0.755022128829003,0.456222016683327,0.931114878475948,-5.0131467782273,"NOT"
"LOC101927972",0.59182202727594,4.58551580464508,0.754263936749788,0.456670145977925,0.931114878475948,-5.01355886779247,"NOT"
"LINC01023",0.18875196992638,6.34132936565286,0.744126764934444,0.462686658752283,0.934792234305709,-5.01903072657935,"NOT"
"LINC02603",-0.322265691331205,5.02977009654206,-0.741732376542275,0.464114511638741,0.934792234305709,-5.0203128798328,"NOT"
"LINC00616",-0.384492117374712,1.2350546734818,-0.73948197615973,0.465458848204159,0.934792234305709,-5.02151434071261,"NOT"
"LINC00454",-0.322717116309877,4.56713301742735,-0.739461789753924,0.465470917380335,0.934792234305709,-5.0215251022406,"NOT"
"CCDC13-AS1",0.396858395678896,4.86047824753328,0.738352768481653,0.466134266998321,0.934792234305709,-5.02211589974536,"NOT"
"LINC01056",0.329043645750646,3.34772296036965,0.737391344480972,0.466709779242204,0.934792234305709,-5.02262738528352,"NOT"
"LINC01213",-0.223816908166127,6.11313685083797,-0.725506402567809,0.473858302947389,0.944956247872882,-5.0288977632909,"NOT"
"LOC101928516",-0.393278150864288,2.95462334796089,-0.724346182452165,0.474559525363474,0.944956247872882,-5.02950467392075,"NOT"
"LOC105370829",-0.283049580939031,5.77242532304699,-0.721907569588259,0.476035344033416,0.945131397337483,-5.03077728720715,"NOT"
"RGS5",0.21900896815866,10.6164663565111,0.718747964178864,0.477951427029989,0.946177098277391,-5.03242005983263,"NOT"
"LINC02140",-0.347654276434582,4.41041961167728,-0.714790315130547,0.480357712271721,0.948184353788528,-5.03446804322517,"NOT"
"OTUD6B-AS1",-0.169243185134748,9.61618161861231,-0.707991808838893,0.484507426299699,0.950449659845431,-5.03796085324819,"NOT"
"LINC02579",0.280218806396038,5.61625045292128,0.707099735636517,0.485053448063075,0.950449659845431,-5.03841679581894,"NOT"
"MARCHF10-DT",-0.177189910194802,6.16829397843011,-0.706056664395557,0.485692337189736,0.950449659845431,-5.03894921642644,"NOT"
"LOC101926892",-0.408330544039382,3.99493552892078,-0.700993889451232,0.48880011825366,0.95379048862677,-5.04152274644085,"NOT"
"DOCK8-AS1",0.423313747030027,4.72961163100446,0.69528789115787,0.492316208454818,0.95417581648686,-5.04440197747215,"NOT"
"LINC01520",0.340470788827258,4.85981528813732,0.693550589034487,0.493389576609606,0.95417581648686,-5.04527413678291,"NOT"
"SEC16B",-0.227721942243871,7.89228447500957,-0.687851827326451,0.496919711444294,0.95417581648686,-5.04812033732722,"NOT"
"CNTNAP2-AS1",-0.138628893640546,5.52892220055799,-0.68693406362053,0.49748954667858,0.95417581648686,-5.04857660116291,"NOT"
"PLCG1-AS1",-0.213906286630186,5.42128535231813,-0.685686291585992,0.498264869092941,0.95417581648686,-5.04919599027928,"NOT"
"LINC01360",-0.419750437897032,3.71409788781725,-0.68309574655444,0.499876700169653,0.95417581648686,-5.05047847575786,"NOT"
"LINC00656",0.327973292150346,4.90804592210623,0.672934918675173,0.506226741046669,0.95417581648686,-5.05546373210001,"NOT"
"LOC100507477",0.134844008215731,6.18674935707617,0.663340375780323,0.512263612112011,0.95417581648686,-5.06010522530587,"NOT"
"LINC01215",0.180777149346365,5.84168340262367,0.663230589273312,0.512332917400412,0.95417581648686,-5.06015796506713,"NOT"
"LINC00106",-0.223466872844324,7.18562660431553,-0.662327672016223,0.51290309990472,0.95417581648686,-5.06059139413197,"NOT"
"SSBP3-AS1",-0.162193351624531,8.95225513663558,-0.661126219441355,0.513662343010452,0.95417581648686,-5.06116724862839,"NOT"
"CDKN2B-AS1",0.250032502905129,2.11481741211471,0.661109441890243,0.513672949729526,0.95417581648686,-5.06117528296136,"NOT"
"SCTR-AS1",0.363389001321361,1.88157746631276,0.660652365536037,0.513961958180374,0.95417581648686,-5.06139408945126,"NOT"
"LINC01091",0.39692408110279,3.08265839066557,0.65622344110932,0.516766958797536,0.95417581648686,-5.06350671011622,"NOT"
"CARS1-AS1",-0.252758390831824,3.88498541234843,-0.654002139943684,0.518176925099697,0.95417581648686,-5.06456113030791,"NOT"
"ITGA6-AS1",-0.253458303493303,4.76738500045101,-0.653231617310061,0.51866650093473,0.95417581648686,-5.0649260820912,"NOT"
"THORLNC",-0.197945805267324,6.22320410167759,-0.650221959440099,0.520581187297748,0.95417581648686,-5.0663476108397,"NOT"
"MIR155HG",-0.242116317426981,6.66797037206682,-0.648840851050056,0.52146110213933,0.95417581648686,-5.0669978218822,"NOT"
"SCUBE1-AS1",0.205283522554388,2.14595122305314,0.644232535110817,0.524402908589148,0.95417581648686,-5.06915772552704,"NOT"
"LINC01568",-0.178636535541556,5.33800882085233,-0.64402733318612,0.524534110808271,0.95417581648686,-5.06925355786592,"NOT"
"LOC101928850",0.284760451489153,3.00203327458067,0.641527275263535,0.526134019335597,0.95417581648686,-5.07041875746198,"NOT"
"ADGB-DT",-0.131214864172557,6.56423675684573,-0.637034729089793,0.529015594905451,0.95417581648686,-5.07250160697067,"NOT"
"LOC101929748",0.651212924633406,5.62373084007405,0.634365187488239,0.530731864123292,0.95417581648686,-5.07373257829902,"NOT"
"LOC101928682",-0.29829049131913,4.58871299156244,-0.633458375383792,0.531315536210035,0.95417581648686,-5.07414958949898,"NOT"
"LINC02421",0.171492988962137,1.52649641076756,0.629684283040945,0.533748412597875,0.95417581648686,-5.07587897534303,"NOT"
"LOC100130331",-0.304455030266471,4.83028814423483,-0.62893406668692,0.534232725507068,0.95417581648686,-5.07622155456952,"NOT"
"LINC02893",0.32985401324811,7.60909998844015,0.627681504027753,0.53504185487847,0.95417581648686,-5.07679264635008,"NOT"
"LINC00632",0.340572901855542,3.472725666836,0.625181109666432,0.536658998567118,0.95417581648686,-5.07792938345475,"NOT"
"MBNL1-AS1",-0.173898288335646,7.90909091867291,-0.623804297210847,0.53755056200305,0.95417581648686,-5.0785534424605,"NOT"
"LIN28B-AS1",0.238405128757563,5.55353787270001,0.623599717518082,0.537683105582302,0.95417581648686,-5.07864605752934,"NOT"
"LOC100505774",-0.246087376294315,3.77772792180326,-0.622332602511927,0.538504431384991,0.95417581648686,-5.07921903777843,"NOT"
"LOC648987",-0.145596115705739,7.4592447189233,-0.620631619418656,0.539608023710601,0.95417581648686,-5.07998643879559,"NOT"
"LINC02688",-0.195552787187133,4.23418920911098,-0.620058529421991,0.539980110667936,0.95417581648686,-5.0802445318772,"NOT"
"LOC100287896",0.176860930406647,8.67321108191926,0.615685547761215,0.542823771092268,0.95417581648686,-5.08220632704297,"NOT"
"ST8SIA6-AS1",-0.408660816390872,4.19882228116891,-0.603140731756205,0.551024721771029,0.95417581648686,-5.08775957938678,"NOT"
"LOC100505978",-0.274431355829968,4.25362211094522,-0.590756909664644,0.559182826774098,0.95417581648686,-5.09313292646135,"NOT"
"FAM111A-DT",0.128558541030344,8.19985247836152,0.587658196657828,0.56123377544084,0.95417581648686,-5.09446055183345,"NOT"
"ENTPD3-AS1",0.323689539245298,4.07265982893487,0.587532404482352,0.561317114423212,0.95417581648686,-5.09451430368651,"NOT"
"RGMB-AS1",0.237318267101515,4.84025580698729,0.585326120935312,0.562779829133985,0.95417581648686,-5.09545524839388,"NOT"
"LINC00545",0.216676757542299,3.16442655727251,0.585200451415134,0.562863203300287,0.95417581648686,-5.0955087410325,"NOT"
"LOC100507156",0.111649834861605,6.86080585018194,0.582183079997483,0.564866927404445,0.95417581648686,-5.0967897716971,"NOT"
"PSMA3-AS1",0.0960753834102626,10.4664762385698,0.579848430963898,0.56641975265055,0.95417581648686,-5.09777653993683,"NOT"
"LINC00648",-0.529804256776539,4.60541098230072,-0.57952951097033,0.566632040252478,0.95417581648686,-5.09791103654761,"NOT"
"C10orf95-AS1",-0.152933069938833,7.48962850743201,-0.578976703405108,0.567000109041127,0.95417581648686,-5.09814399924095,"NOT"
"ARHGEF26-AS1",0.342648193653302,6.0662373415275,0.578368829362787,0.567404981079805,0.95417581648686,-5.09839991867916,"NOT"
"HLA-F-AS1",0.17903596725931,8.87691391280209,0.576776932897773,0.568465946663516,0.95417581648686,-5.09906888165901,"NOT"
"LINC00313",-0.267330219173004,3.73833055062765,-0.575740967849279,0.569156930945133,0.95417581648686,-5.09950326353999,"NOT"
"DDX19A-DT",0.326273948281608,4.53873774757394,0.574369607862803,0.570072270426139,0.95417581648686,-5.10007711035838,"NOT"
"LINC00476",-0.138960104278714,7.14313206291666,-0.571985706320198,0.571665204026746,0.95417581648686,-5.10107149153272,"NOT"
"LINC02209",-0.138532192855298,5.77290766766534,-0.56672929733052,0.575185404737326,0.95417581648686,-5.10324985978448,"NOT"
"LINC01012",0.28071922889741,3.09988450606733,0.566724702455698,0.575188486619068,0.95417581648686,-5.1032517554464,"NOT"
"EIF2AK3-DT",-0.154563094015431,6.84236451496993,-0.566407614859315,0.575401183940649,0.95417581648686,-5.10338253703264,"NOT"
"LINC01711",-0.339693237570676,4.70759246985538,-0.566040428371128,0.575647535624339,0.95417581648686,-5.10353389279831,"NOT"
"STAU2-AS1",-0.284748380760946,4.25003308414553,-0.564062075755198,0.576975746904821,0.95417581648686,-5.10434773537467,"NOT"
"LINC00242",-0.316077201374812,3.84637735318332,-0.563685636003731,0.57722865003961,0.95417581648686,-5.10450227905754,"NOT"
"TDRG1",0.264031253699189,6.34201626636831,0.560347146870647,0.579473943401617,0.95417581648686,-5.10586847175728,"NOT"
"LOC102546299",0.159258520576346,5.76341892992368,0.559461530942193,0.580070284911584,0.95417581648686,-5.10622956285106,"NOT"
"LINC02314",-0.233083667401077,4.2616609433739,-0.558983600850564,0.58039223125936,0.95417581648686,-5.10642419783751,"NOT"
"LINC01876",0.291489368289319,5.0813711403024,0.558631323642003,0.580629590845766,0.95417581648686,-5.10656755760867,"NOT"
"NRAD1",0.360108204097783,3.58974581301957,0.55776333352013,0.581214634686909,0.95417581648686,-5.10692041228647,"NOT"
"LINC00996",-0.211653236550544,5.1946726175948,-0.55515366974003,0.582975348289963,0.95417581648686,-5.10797807459984,"NOT"
"LINC02097",0.126986933304578,5.75799849724681,0.554843371161092,0.583184877496034,0.95417581648686,-5.10810351337036,"NOT"
"BISPR",0.225132690692064,7.54342583750398,0.551350185723199,0.585546195667377,0.95417581648686,-5.10951092923971,"NOT"
"COL18A1-AS1",0.191439488217829,3.2221484455771,0.549493044221119,0.586803481352966,0.95417581648686,-5.11025565367343,"NOT"
"LINC02762",0.159683857693744,7.78285021831868,0.549173894472752,0.587019678254514,0.95417581648686,-5.11038338816199,"NOT"
"ZSWIM8-AS1",0.240707435778015,6.70626442910939,0.546439786556826,0.588873392371882,0.95417581648686,-5.11147470817339,"NOT"
"PTPRT-AS1",-0.242508693246193,2.42397635306607,-0.542138615395101,0.591795307070211,0.95417581648686,-5.11318078085998,"NOT"
"LINC02366",0.311857755308638,3.28734910315358,0.539879284055885,0.593332938557611,0.95417581648686,-5.11407168785504,"NOT"
"TMEM161B-DT",0.0994236038578977,7.77800209460659,0.533912694723065,0.597402838414458,0.95417581648686,-5.11640701329083,"NOT"
"LINC01210",0.106318849399853,8.56404096925478,0.53304663953303,0.597994695244032,0.95417581648686,-5.11674388409935,"NOT"
"PEX5L-AS2",-0.230157373132391,2.85506640716294,-0.532907758541137,0.598089631712065,0.95417581648686,-5.11679785522127,"NOT"
"DLEU1",-0.0922219195574492,9.62388019935627,-0.532750965726577,0.598196821016908,0.95417581648686,-5.11685877064519,"NOT"
"SNHG21",-0.0960273425237457,9.15685307037007,-0.527898974911134,0.601518342462314,0.95417581648686,-5.11873516843277,"NOT"
"SOCS2-AS1",-0.227505520703965,5.07811991472148,-0.526075485546797,0.602768905092661,0.95417581648686,-5.11943603053196,"NOT"
"LINC02363",0.346770332100188,3.70234666305887,0.524762625528171,0.60367003567563,0.95417581648686,-5.11993916549879,"NOT"
"SLFNL1-AS1",-0.225217398090589,3.82755766042539,-0.521110876664197,0.606179892303689,0.95417581648686,-5.12133219130222,"NOT"
"LINC00309",0.330852736718084,2.78216461677991,0.517812413086344,0.608451145668964,0.95417581648686,-5.12258228436057,"NOT"
"LINC00452",0.13356511859321,6.36006654042644,0.512769830302076,0.611931046599527,0.95417581648686,-5.1244783959032,"NOT"
"LINC01419",-0.511192366612625,2.15979937043994,-0.511335453658057,0.612922603590678,0.95417581648686,-5.12501443767337,"NOT"
"LINC01097",0.223260607532958,2.41119688635424,0.510703445286205,0.6133597355453,0.95417581648686,-5.12525016012554,"NOT"
"NR2F1-AS1",0.165225004410414,7.67177266365357,0.506899426446734,0.615993855762422,0.95417581648686,-5.12666293877757,"NOT"
